1,Jacob,29630,Emily,25688
2,Michael,27118,Emma,22704
3,Joshua,25091,Madison,20197
4,Matthew,23996,Hannah,17634
5,Andrew,22150,Olivia,16146
6,Joseph,21361,Abigail,15925
7,Ethan,21356,Alexis,14866
8,Daniel,21038,Ashley,14513
9,Christopher,20746,Elizabeth,14102
10,Anthony,20144,Samantha,13865
11,William,19989,Isabella,13775
12,Nicholas,19691,Sarah,13760
13,Ryan,19571,Grace,12776
14,David,18612,Alyssa,12747
15,Tyler,18179,Lauren,11048
16,Alexander,17707,Kayla,10952
17,John,17225,Brianna,10583
18,James,16891,Jessica,10448
19,Dylan,15698,Taylor,10308
20,Zachary,15539,Sophia,9684
21,Brandon,15239,Anna,9443
22,Jonathan,14985,Victoria,9243
23,Samuel,14662,Natalie,9149
24,Benjamin,14073,Chloe,9079
25,Christian,13898,Sydney,8910
26,Nathan,13659,Hailey,8793
27,Justin,13651,Jasmine,8061
28,Logan,13185,Rachel,7981
29,Gabriel,12517,Morgan,7926
30,Jose,12392,Megan,7799
31,Noah,11834,Jennifer,7564
32,Kevin,11729,Kaitlyn,7546
33,Austin,11687,Julia,7434
34,Caleb,11638,Haley,7196
35,Robert,11393,Katherine,7125
36,Thomas,10932,Mia,7081
37,Elijah,10658,Destiny,6973
38,Jordan,10328,Alexandra,6544
39,Aidan,10062,Ava,6280
40,Cameron,9962,Nicole,6229
41,Hunter,9900,Savannah,6153
42,Jason,9819,Maria,6088
43,Connor,9669,Brooke,5967
44,Evan,9443,Ella,5902
45,Jack,9317,Mackenzie,5864
46,Luke,9299,Allison,5850
47,Angel,9155,Paige,5756
48,Isaac,8935,Jordan,5650
49,Isaiah,8893,Stephanie,5602
50,Aaron,8865,Faith,5593
51,Gavin,8762,Makayla,5580
52,Jackson,8712,Kylie,5558
53,Kyle,8650,Kaylee,5450
54,Mason,7895,Jenna,5351
55,Juan,7827,Amanda,5339
56,Eric,7785,Trinity,5126
57,Charles,7693,Zoe,5085
58,Adam,7683,Katelyn,5052
59,Brian,7670,Mary,5016
60,Luis,7580,Andrea,4978
61,Sean,7101,Madeline,4974
62,Alex,6792,Michelle,4868
63,Nathaniel,6665,Rebecca,4858
64,Bryan,6617,Kimberly,4824
65,Ian,6466,Sara,4759
66,Carlos,6218,Gabrielle,4599
67,Jesus,6159,Alexa,4596
68,Adrian,6110,Caroline,4585
69,Cole,5899,Lily,4434
70,Steven,5856,Vanessa,4353
71,Lucas,5754,Angelina,4270
72,Owen,5700,Riley,4242
73,Aiden,5684,Sierra,4239
74,Devin,5645,Amber,4121
75,Jayden,5545,Autumn,4055
76,Timothy,5479,Lillian,4029
77,Julian,5409,Gabriella,4020
78,Cody,5397,Audrey,3997
79,Blake,5274,Jada,3986
80,Seth,5255,Erin,3924
81,Dominic,5217,Leah,3922
82,Jaden,5182,Danielle,3863
83,Diego,5118,Isabel,3851
84,Hayden,5101,Maya,3849
85,Xavier,5063,Ariana,3831
86,Richard,5053,Arianna,3795
87,Chase,5013,Jocelyn,3717
88,Colin,4876,Evelyn,3700
89,Carson,4860,Avery,3687
90,Jeremiah,4852,Aaliyah,3672
91,Patrick,4789,Leslie,3638
92,Antonio,4716,Claire,3570
93,Sebastian,4646,Melanie,3547
94,Jesse,4599,Shelby,3535
95,Miguel,4589,Marissa,3513
96,Victor,4434,Melissa,3501
97,Landon,4410,Sofia,3486
98,Jake,4402,Bailey,3465
99,Trevor,4385,Molly,3403
100,Alejandro,4317,Jacqueline,3399
101,Ashton,4215,Jade,3392
102,Carter,4171,Gabriela,3361
103,Bryce,4127,Courtney,3347
104,Riley,4076,Angela,3319
105,Mark,4028,Breanna,3270
106,Garrett,3979,Catherine,3231
107,Jared,3942,Katie,3192
108,Jeremy,3889,Diana,3149
109,Wyatt,3699,Christina,3111
110,Brayden,3672,Isabelle,3110
111,Kenneth,3642,Amelia,3093
112,Tristan,3634,Daniela,3075
113,Caden,3629,Mariah,3073
114,Liam,3565,Briana,3057
115,Jorge,3483,Madelyn,2984
116,Henry,3467,Mya,2952
117,Vincent,3418,Kathryn,2945
118,Kaleb,3401,Brooklyn,2924
119,Marcus,3391,Angel,2887
120,Tanner,3390,Amy,2879
121,Kaden,3336,Adriana,2839
122,Oscar,3299,Kennedy,2774
123,Paul,3250,Alexandria,2750
124,Joel,3244,Laura,2740
125,Parker,3185,Kelly,2735
126,Dakota,3157,Gracie,2723
127,Stephen,3141,Lydia,2631
128,Ivan,3137,Margaret,2623
129,Eduardo,3118,Ana,2592
130,Edward,3108,Kelsey,2569
131,Alan,3097,Alicia,2541
132,Maxwell,3086,Lindsey,2541
133,Collin,3005,Alexia,2495
134,Nicolas,3002,Cheyenne,2474
135,Colton,2951,Jillian,2425
136,Gage,2938,Daisy,2410
137,Grant,2916,Sabrina,2395
138,George,2910,Mikayla,2393
139,Spencer,2906,Ashlyn,2368
140,Jeffrey,2883,Cassandra,2334
141,Brendan,2866,Karen,2331
142,Brady,2865,Caitlin,2311
143,Dalton,2857,Gianna,2311
144,Shane,2812,Skylar,2305
145,Cristian,2803,Nevaeh,2299
146,Peter,2803,Lizbeth,2275
147,Francisco,2767,Tiffany,2257
148,Ricardo,2762,Natalia,2256
149,Derek,2753,Mckenzie,2251
150,Alexis,2721,Cassidy,2234
151,Omar,2702,Sophie,2231
152,Josiah,2682,Summer,2211
153,Conner,2677,Angelica,2209
154,Preston,2639,Kylee,2197
155,Jalen,2620,Jordyn,2189
156,Shawn,2574,Kendall,2183
157,Fernando,2551,Juliana,2129
158,Erik,2550,Miranda,2117
159,Travis,2541,Erica,2091
160,Devon,2525,Caitlyn,2079
161,Javier,2502,Bianca,2054
162,Max,2459,Kate,2054
163,Damian,2453,Abby,2048
164,Jonah,2431,Naomi,2048
165,Bradley,2393,Kyla,2023
166,Cooper,2368,Crystal,2018
167,Mario,2358,Rylee,2018
168,Cesar,2357,Alondra,1999
169,Braden,2354,Karina,1976
170,Levi,2347,Jamie,1924
171,Andres,2327,Valerie,1911
172,Edgar,2319,Hope,1897
173,Micah,2285,Kiara,1874
174,Manuel,2246,Hayley,1865
175,Nolan,2216,Delaney,1855
176,Donovan,2210,Chelsea,1838
177,Giovanni,2201,Veronica,1834
178,Johnathan,2192,Erika,1816
179,Trenton,2181,Karla,1778
180,Colby,2170,Giselle,1771
181,Edwin,2167,Amaya,1769
182,Emmanuel,2130,Charlotte,1763
183,Clayton,2128,Carly,1762
184,Wesley,2122,Aubrey,1757
185,Gregory,2106,Valeria,1736
186,Erick,2094,Julianna,1734
187,Raymond,2047,Ellie,1728
188,Dillon,2009,Maggie,1718
189,Hector,1997,Sadie,1706
190,Sergio,1985,Addison,1704
191,Eli,1975,Ruby,1704
192,Marco,1959,Peyton,1700
193,Ty,1936,Mckenna,1695
194,Malachi,1918,Meghan,1695
195,Abraham,1894,Layla,1687
196,Mitchell,1890,Jazmin,1674
197,Damien,1889,Alejandra,1667
198,Corey,1887,Cynthia,1662
199,Martin,1887,Jasmin,1661
200,Roberto,1873,Jayla,1661
201,Ayden,1829,Reagan,1657
202,Taylor,1828,Esmeralda,1652
203,Jaylen,1814,Alana,1620
204,Dawson,1805,Payton,1619
205,Dominick,1779,Bethany,1618
206,Scott,1770,Heather,1617
207,Dustin,1768,Monica,1613
208,Peyton,1768,Nadia,1580
209,Andre,1752,Brittany,1579
210,Elias,1711,Makenzie,1578
211,Leonardo,1706,Adrianna,1553
212,Harrison,1697,Ariel,1548
213,Josue,1674,Hanna,1547
214,Bryson,1658,Eva,1516
215,Ruben,1655,Desiree,1505
216,Andy,1629,Haylee,1504
217,Brett,1614,Rebekah,1501
218,Jakob,1604,Genesis,1493
219,Avery,1595,Macy,1483
220,Zane,1590,Lucy,1472
221,Cade,1576,Zoey,1469
222,Drew,1573,Elena,1464
223,Calvin,1563,Kyra,1459
224,Pedro,1558,Vivian,1453
225,Griffin,1535,Makenna,1451
226,Alec,1525,Jaden,1448
227,Trey,1516,Shannon,1447
228,Miles,1511,Brenda,1442
229,Malik,1505,Kristen,1437
