1,Noah,19082,Emma,19471
2,Liam,18198,Olivia,19327
3,William,15739,Ava,16283
4,Mason,15230,Sophia,16112
5,James,14842,Isabella,14772
6,Benjamin,14629,Mia,14415
7,Jacob,14479,Charlotte,13080
8,Michael,14057,Abigail,11747
9,Elijah,13867,Emily,10957
10,Ethan,13806,Harper,10773
11,Alexander,13388,Amelia,10753
12,Oliver,13025,Evelyn,10096
13,Daniel,12921,Elizabeth,9542
14,Lucas,12876,Sofia,9161
15,Matthew,12605,Madison,9014
16,Aiden,12212,Avery,8759
17,Jackson,11262,Ella,7898
18,Logan,11226,Scarlett,7698
19,David,11089,Grace,7582
20,Joseph,10892,Chloe,7453
21,Samuel,10554,Victoria,7300
22,Henry,10363,Riley,7131
23,Owen,10282,Aria,6927
24,Sebastian,10276,Lily,6585
25,Gabriel,10207,Aubrey,6527
26,Carter,10168,Zoey,6438
27,Jayden,10105,Penelope,6385
28,John,9995,Lillian,6353
29,Luke,9974,Addison,6316
30,Anthony,9851,Layla,6259
31,Isaac,9723,Natalie,6170
32,Dylan,9689,Camila,6048
33,Wyatt,9551,Hannah,6002
34,Andrew,9376,Brooklyn,5942
35,Joshua,9182,Zoe,5737
36,Christopher,9053,Nora,5583
37,Grayson,8660,Leah,5406
38,Jack,8399,Savannah,5358
39,Julian,8365,Audrey,5347
40,Ryan,8232,Claire,5207
41,Jaxon,8100,Eleanor,5128
42,Levi,8064,Skylar,5113
43,Nathan,7970,Ellie,5060
44,Caleb,7950,Samantha,4946
45,Hunter,7645,Stella,4925
46,Christian,7617,Paisley,4858
47,Isaiah,7499,Violet,4858
48,Thomas,7338,Mila,4818
49,Aaron,7150,Anna,4775
50,Lincoln,7114,Allison,4770
51,Charles,7098,Alexa,4766
52,Eli,7086,Hazel,4663
53,Landon,7017,Aaliyah,4636
54,Connor,7016,Lucy,4592
55,Josiah,6971,Ariana,4591
56,Jonathan,6941,Caroline,4422
57,Cameron,6831,Sarah,4402
58,Jeremiah,6569,Genesis,4336
59,Mateo,6545,Kennedy,4322
60,Adrian,6327,Sadie,4280
61,Hudson,6114,Gabriella,4239
62,Robert,5977,Madelyn,4226
63,Nicholas,5738,Adeline,4112
64,Brayden,5711,Maya,4075
65,Easton,5631,Autumn,4022
66,Nolan,5625,Aurora,3983
67,Jordan,5618,Piper,3943
68,Colton,5598,Hailey,3932
69,Evan,5596,Arianna,3883
70,Angel,5541,Ruby,3826
71,Asher,5494,Kaylee,3824
72,Dominic,5412,Serenity,3816
73,Austin,5343,Eva,3795
74,Leo,5281,Naomi,3791
75,Adam,5198,Nevaeh,3778
76,Jace,5182,Alice,3678
77,Jose,5111,Luna,3663
78,Ian,5065,Bella,3654
79,Cooper,4964,Quinn,3644
80,Gavin,4926,Lydia,3606
81,Carson,4911,Peyton,3494
82,Theodore,4893,Melanie,3481
83,Jaxson,4885,Kylie,3407
84,Jason,4859,Aubree,3405
85,Ezra,4856,Mackenzie,3400
86,Chase,4846,Cora,3367
87,Parker,4708,Kinsley,3366
88,Xavier,4591,Julia,3323
89,Zachary,4546,Madeline,3273
90,Kevin,4538,Katherine,3271
91,Tyler,4490,Taylor,3271
92,Ayden,4485,Gianna,3218
93,Elias,4474,Eliana,3198
94,Bryson,4351,Elena,3178
95,Leonardo,4321,Vivian,3140
96,Greyson,4311,Willow,3103
97,Sawyer,4233,Reagan,3091
98,Roman,4203,Brianna,3085
99,Brandon,4086,Clara,3066
100,Bentley,4040,Faith,3053
101,Kayden,4006,Ashley,3036
102,Ryder,3870,Emilia,3026
103,Nathaniel,3869,Isabelle,3025
104,Vincent,3823,Annabelle,2991
105,Miles,3729,Rylee,2960
106,Santiago,3708,Valentina,2913
107,Harrison,3658,Everly,2889
108,Tristan,3622,Hadley,2878
109,Declan,3613,Sophie,2864
110,Cole,3593,Alexandra,2844
111,Maxwell,3575,Natalia,2818
112,Luis,3552,Ivy,2816
113,Justin,3549,Maria,2799
114,Everett,3507,Josephine,2784
115,Micah,3477,Delilah,2725
116,Axel,3453,Bailey,2698
117,Wesley,3420,Jade,2693
118,Max,3412,Alexis,2677
119,Silas,3402,Ximena,2677
120,Weston,3398,Alyssa,2667
121,Ezekiel,3371,Brielle,2659
122,Juan,3340,Jasmine,2637
123,Camden,3337,Liliana,2633
124,Damian,3337,Adalynn,2589
125,George,3299,Khloe,2531
126,Braxton,3294,Isla,2514
127,Blake,3278,Mary,2504
128,Jameson,3268,Andrea,2477
129,Carlos,3193,Kayla,2461
130,Diego,3192,Emery,2417
131,Ivan,3157,London,2349
132,Kingston,3128,Morgan,2328
133,Ashton,3092,Kimberly,2326
134,Jesus,3073,Lauren,2318
135,Brody,3046,Sydney,2316
136,Emmett,3039,Nova,2278
137,Abel,3027,Trinity,2225
138,Jayce,2962,Lyla,2219
139,Maverick,2951,Margaret,2212
140,Bennett,2938,Ariel,2185
141,Giovanni,2928,Adalyn,2181
142,Eric,2917,Athena,2171
143,Maddox,2899,Lilly,2146
144,Kaiden,2884,Melody,2134
145,Kai,2883,Isabel,2108
146,Alex,2838,Jordyn,2102
147,Bryce,2836,Jocelyn,2096
148,Ryker,2790,Eden,2084
149,Calvin,2786,Paige,2046
150,Jonah,2762,Teagan,2041
151,Luca,2743,Valeria,2036
152,Timothy,2655,Sara,2032
153,King,2652,Rose,2027
154,Alan,2629,Norah,2024
155,Malachi,2607,Aliyah,1997
156,Brantley,2602,Mckenzie,1987
157,Abraham,2575,Molly,1981
158,Emmanuel,2565,Raelynn,1976
159,Antonio,2550,Leilani,1962
160,Jude,2511,Emerson,1960
161,Richard,2511,Valerie,1957
162,Miguel,2502,Juliana,1948
163,Edward,2500,Nicole,1947
164,Victor,2457,Laila,1943
165,Amir,2436,Makayla,1925
166,Joel,2417,Mariah,1916
167,Steven,2390,Elise,1911
168,Matteo,2383,Mya,1909
169,Hayden,2382,Arya,1895
170,Patrick,2351,Ryleigh,1880
171,Grant,2348,Adaline,1876
172,Preston,2305,Rachel,1869
173,Tucker,2300,Brooke,1861
174,Jesse,2290,Eliza,1861
175,Finn,2289,Angelina,1847
176,Oscar,2258,Amy,1836
177,Kaleb,2255,Cecilia,1824
178,Gael,2247,Reese,1819
179,Graham,2243,Alina,1817
180,Elliot,2233,Londyn,1814
181,Alejandro,2203,Gracie,1806
182,Rowan,2190,Esther,1805
183,Marcus,2170,Payton,1795
184,Jeremy,2126,Alaina,1764
185,Zayden,2123,Charlie,1759
186,Bryan,2120,Iris,1745
187,Karter,2118,Arabella,1736
188,Beau,2116,Genevieve,1728
189,Maximus,2116,Finley,1722
190,Avery,2111,Daisy,1721
191,Aidan,2107,Harmony,1713
192,Elliott,2091,Anastasia,1702
193,August,2086,Kendall,1697
194,Nicolas,2072,Catherine,1666
195,Mark,2061,Daniela,1666
196,Waylon,2050,Adelyn,1663
197,Colin,2047,Vanessa,1657
198,Bradley,2045,Juliette,1655
199,Kaden,2025,Brooklynn,1653
200,Kyle,2022,Julianna,1602
201,Xander,1999,Presley,1599
202,Caden,1988,Summer,1596
203,Paxton,1987,Destiny,1587
204,Brian,1975,Amaya,1576
205,Dean,1963,Hayden,1575
206,Paul,1931,Rebecca,1574
207,Peter,1917,Alana,1570
208,Kenneth,1912,Eloise,1562
209,Jasper,1904,Michelle,1560
210,Lorenzo,1868,Fiona,1557
211,Zane,1862,Lila,1556
212,River,1841,Callie,1537
213,Beckett,1834,Lucia,1520
214,Zion,1834,Angela,1507
215,Jax,1806,Marley,1493
216,Dawson,1790,Adriana,1490
217,Andres,1785,Parker,1474
218,Messiah,1783,Alexandria,1468
219,Jaden,1776,Giselle,1462
220,Rhett,1766,Alivia,1460
221,Lukas,1750,Alayna,1435
222,Brady,1748,Ana,1432
223,Omar,1731,Brynlee,1431
224,Jorge,1722,Harley,1426
225,Riley,1714,Gabrielle,1417
226,Derek,1709,Georgia,1412
227,Charlie,1705,Dakota,1411
228,Emiliano,1696,Juliet,1395
229,Griffin,1692,Kate,1388
230,Myles,1691,Tessa,1388
231,Israel,1673,Leila,1387
232,Brooks,1668,Jayla,1382
233,Judah,1663,Jessica,1379
234,Sean,1661,Lola,1377
235,Iker,1635,Sienna,1371
236,Javier,1628,Stephanie,1369
237,Corbin,1600,Josie,1358
238,Tanner,1600,Daleyza,1350
239,Erick,1599,Rowan,1348
240,Adriel,1594,Hope,1334
241,Jase,1587,Evangeline,1333
242,Jake,1580,Maggie,1318
243,Simon,1553,Camille,1302
244,Cayden,1545,Makenzie,1302
245,Knox,1532,Vivienne,1279
246,Tobias,1516,Sawyer,1277
247,Felix,1506,Gemma,1270
248,Milo,1505,Joanna,1265
249,Jayceon,1470,Noelle,1263
250,Gunner,1450,Elliana,1260
251,Francisco,1445,Mckenna,1250
252,Kameron,1443,Rosalie,1246
253,Cash,1440,Gabriela,1245
254,Remington,1411,Kinley,1245
255,Cody,1399,Adelaide,1237
256,Rylan,1396,Brynn,1235
257,Martin,1394,Ayla,1234
258,Andre,1393,Amiyah,1231
259,Reid,1393,Melissa,1231
260,Maximiliano,1387,Malia,1229
261,Barrett,1386,Izabella,1219
262,Zander,1386,Delaney,1206
263,Archer,1380,Journey,1202
264,Killian,1379,Cali,1196
265,Stephen,1374,Maci,1190
266,Clayton,1370,Sloane,1190
267,Thiago,1369,Elaina,1188
268,Spencer,1363,June,1187
269,Amari,1357,Diana,1179
270,Holden,1353,Blakely,1175
271,Josue,1349,Aniyah,1163
272,Arthur,1341,Olive,1160
273,Emilio,1338,Jennifer,1159
274,Chance,1333,Paris,1157
275,Eduardo,1324,Miranda,1138
276,Leon,1308,Lena,1137
277,Travis,1302,Lyric,1134
278,Damien,1298,Jacqueline,1132
279,Manuel,1295,Jane,1132
280,Ricardo,1295,Raegan,1131
281,Gage,1291,Lilliana,1130
282,Keegan,1288,Paislee,1130
283,Titus,1277,Lucille,1128
284,Raymond,1271,Adelynn,1126
285,Kyrie,1261,River,1124
286,Nash,1256,Selena,1122
287,Finley,1246,Cassidy,1119
