1,Jacob,24841,Emily,21400
2,Michael,22632,Emma,19114
3,Joshua,22317,Madison,18625
4,Ethan,20511,Isabella,18222
5,Matthew,20331,Ava,16938
6,Daniel,20059,Abigail,15627
7,Andrew,19718,Olivia,15498
8,Christopher,19678,Hannah,14544
9,Anthony,19401,Sophia,13499
10,William,18955,Samantha,12460
11,Joseph,18440,Elizabeth,12425
12,Alexander,18220,Ashley,12345
13,David,17627,Mia,12024
14,Ryan,16426,Alexis,11228
15,Noah,16330,Sarah,11148
16,James,16235,Grace,10972
17,Nicholas,15669,Natalie,10946
18,Tyler,15535,Chloe,10402
19,John,15161,Alyssa,10173
20,Logan,15144,Brianna,9363
21,Christian,14472,Ella,9206
22,Jonathan,14374,Anna,8601
23,Nathan,14273,Taylor,8557
24,Benjamin,13755,Lauren,8496
25,Samuel,13632,Hailey,8421
26,Dylan,13166,Kayla,8223
27,Brandon,12675,Victoria,7647
28,Gabriel,12534,Addison,7620
29,Elijah,12044,Jasmine,7517
30,Jose,11597,Savannah,7088
31,Angel,11596,Julia,6883
32,Aiden,11583,Jessica,6810
33,Zachary,11005,Lily,6764
34,Caleb,10994,Sydney,6514
35,Jackson,10892,Morgan,6491
36,Jack,10836,Destiny,6307
37,Kevin,10774,Katherine,6293
38,Gavin,10477,Lillian,6230
39,Isaiah,10448,Alexa,6110
40,Mason,10409,Alexandra,6098
41,Austin,10286,Kaitlyn,6072
42,Evan,10128,Kaylee,5993
43,Luke,10085,Nevaeh,5941
44,Aidan,10034,Brooke,5745
45,Justin,9966,Makayla,5647
46,Jordan,9923,Maria,5598
47,Robert,9899,Allison,5562
48,Isaac,9673,Rachel,5527
49,Jayden,9624,Angelina,5521
50,Landon,9570,Gabriella,5370
51,Thomas,9508,Jennifer,5267
52,Cameron,8850,Avery,5249
53,Connor,8669,Mackenzie,5204
54,Hunter,8570,Zoe,5152
55,Jason,8447,Sofia,5078
56,Diego,8400,Riley,5055
57,Aaron,8296,Maya,5046
58,Owen,8170,Kimberly,5006
59,Lucas,8134,Andrea,5005
60,Charles,8009,Megan,4942
61,Juan,7937,Katelyn,4884
62,Luis,7919,Faith,4862
63,Adrian,7381,Gabrielle,4838
64,Adam,6796,Trinity,4835
65,Julian,6792,Evelyn,4749
66,Bryan,6696,Kylie,4718
67,Alex,6670,Brooklyn,4714
68,Sean,6637,Leah,4650
69,Nathaniel,6624,Audrey,4647
70,Carlos,6540,Stephanie,4508
71,Jeremiah,6540,Madeline,4477
72,Brian,6506,Sara,4403
73,Hayden,6463,Jocelyn,4367
74,Jesus,6455,Nicole,4319
75,Carter,6431,Haley,4296
76,Sebastian,6281,Arianna,4286
77,Eric,6228,Paige,4265
78,Xavier,6176,Ariana,4232
79,Brayden,6154,Vanessa,4166
80,Ian,6152,Mary,4090
81,Kyle,6148,Michelle,4086
82,Wyatt,5835,Mariah,4070
83,Chase,5742,Amelia,4061
84,Cole,5638,Isabelle,4039
85,Dominic,5573,Melanie,4034
86,Tristan,5408,Claire,4013
87,Carson,5011,Isabel,4008
88,Jaden,4947,Jenna,3939
89,Miguel,4899,Caroline,3788
90,Steven,4815,Aaliyah,3743
91,Caden,4774,Valeria,3730
92,Kaden,4741,Jada,3673
93,Timothy,4701,Aubrey,3657
94,Antonio,4695,Natalia,3584
95,Henry,4666,Autumn,3579
96,Alejandro,4549,Rebecca,3560
97,Blake,4533,Jordan,3541
98,Liam,4512,Gianna,3452
99,Richard,4467,Jayla,3408
100,Devin,4445,Layla,3360
101,Riley,4392,Amanda,3356
102,Jesse,4365,Mya,3354
103,Seth,4325,Gracie,3296
104,Victor,4308,Marissa,3163
105,Cody,4100,Molly,3125
106,Brady,4082,Adriana,3095
107,Vincent,4028,Katie,3088
108,Jake,4026,Leslie,3036
109,Bryce,3972,Gabriela,3022
110,Patrick,3945,Keira,3022
111,Colin,3858,Jade,2997
112,Marcus,3804,Bailey,2977
113,Cooper,3747,Madelyn,2948
114,Preston,3716,Angela,2925
115,Kaleb,3701,Kennedy,2903
116,Parker,3666,Danielle,2897
117,Josiah,3644,Melissa,2892
118,Oscar,3601,Jacqueline,2857
119,Ayden,3595,Zoey,2850
120,Jorge,3517,Diana,2840
121,Ashton,3493,Catherine,2790
122,Alan,3473,Eva,2788
123,Joel,3453,Briana,2784
124,Jeremy,3442,Sophie,2783
125,Trevor,3328,Charlotte,2778
126,Eduardo,3316,Breanna,2763
127,Ivan,3311,Valerie,2750
128,Mark,3246,Amy,2744
129,Kenneth,3240,Naomi,2702
130,Alexis,3202,Lydia,2662
131,Omar,3105,Erin,2643
132,Cristian,3023,Daniela,2632
133,Paul,3023,Shelby,2616
134,Levi,3017,Rylee,2600
135,Colton,3000,Serenity,2597
136,Eli,2985,Amber,2586
137,Jared,2976,Ruby,2578
138,Damian,2972,Peyton,2535
139,Garrett,2965,Miranda,2499
140,Nicolas,2939,Sierra,2459
141,Edward,2868,Ashlyn,2455
142,Tanner,2867,Kate,2441
143,Braden,2856,Kathryn,2417
144,Conner,2850,Ana,2413
145,Micah,2838,Skylar,2350
146,Nolan,2838,Kylee,2339
147,Giovanni,2828,Alexandria,2329
148,Brody,2818,Kendall,2323
149,Maxwell,2792,Daisy,2294
150,Malachi,2775,Lilly,2276
151,Fernando,2758,Liliana,2269
152,George,2700,Summer,2260
153,Ricardo,2700,Lucy,2256
154,Grant,2688,Mikayla,2250
155,Francisco,2686,Jazmin,2240
156,Gage,2686,Reagan,2237
157,Peyton,2685,Sadie,2228
158,Edwin,2671,Christina,2226
159,Derek,2647,Angel,2224
160,Max,2642,Margaret,2188
161,Andres,2598,Reese,2187
162,Travis,2598,Juliana,2183
163,Javier,2590,Payton,2157
164,Stephen,2549,Alexia,2130
165,Manuel,2546,Alicia,2130
166,Emmanuel,2485,Mckenzie,2129
167,Peter,2477,Alana,2118
168,Cesar,2472,Giselle,2090
169,Shawn,2470,Genesis,2088
170,Jonah,2409,Cheyenne,2074
171,Edgar,2391,Alondra,2068
172,Dakota,2365,Laura,2060
173,Oliver,2350,Karen,2029
174,Erick,2345,Jillian,2003
175,Hector,2327,Ellie,1992
176,Bryson,2314,Mariana,1991
177,Johnathan,2306,Sienna,1986
178,Mario,2295,Jordyn,1963
179,Shane,2274,Camila,1962
180,Jeffrey,2266,Adrianna,1960
181,Collin,2221,Bella,1955
182,Abraham,2203,Jasmin,1943
183,Leonardo,2186,Bianca,1941
184,Spencer,2185,Kiara,1904
185,Brendan,2170,Kelsey,1897
186,Elias,2160,Lindsey,1886
187,Jace,2140,Elena,1872
188,Bradley,2135,Nadia,1869
189,Erik,2130,Maggie,1853
190,Wesley,2101,Dakota,1838
191,Jaylen,2075,Courtney,1833
192,Trenton,2069,Chelsea,1824
193,Josue,2051,Delaney,1815
194,Raymond,2039,Julianna,1814
195,Damien,1992,Kyra,1797
196,Sergio,1987,Sabrina,1793
197,Devon,1981,Makenzie,1779
198,Donovan,1967,Hope,1775
199,Dalton,1939,Cassidy,1770
200,Miles,1938,Caitlyn,1754
201,Martin,1936,Crystal,1742
202,Israel,1925,Ariel,1731
203,Landen,1912,Kyla,1693
204,Andy,1901,Jayden,1692
205,Andre,1871,Abby,1685
206,Marco,1864,Angelica,1667
207,Drew,1859,Annabelle,1666
208,Gregory,1833,Karla,1656
209,Roman,1814,Caitlin,1653
210,Ty,1798,Tiffany,1644
211,Avery,1792,Veronica,1623
212,Jaxon,1786,Kelly,1610
213,Cayden,1752,Ciara,1606
214,Jaiden,1736,Cadence,1598
215,Dominick,1732,Amaya,1594
216,Roberto,1728,Camryn,1581
217,Rafael,1701,Mckenna,1570
218,Grayson,1680,Elise,1566
219,Pedro,1650,Cassandra,1558
220,Calvin,1648,Erica,1548
221,Taylor,1629,Josephine,1548
222,Camden,1621,Aniyah,1547
223,Dillon,1608,Esmeralda,1537
224,Braxton,1603,Vivian,1536
225,Clayton,1594,Julissa,1530
226,Keegan,1594,Karina,1530
227,Ruben,1593,Jazmine,1528
228,Jalen,1591,Fatima,1515
229,Troy,1581,Allie,1510
230,Kayden,1569,Savanna,1501
231,Harrison,1559,Clara,1494
232,Santiago,1551,Makenna,1492
233,Dawson,1550,Alejandra,1487
234,Corey,1530,Mallory,1469
235,Leo,1500,Aliyah,1448
236,Maddox,1500,Laila,1445
237,Johnny,1455,Brooklynn,1436
238,Kai,1450,Erika,1431
239,Simon,1417,Cynthia,1420
240,Julio,1415,Brenda,1417
241,Zane,1411,Jamie,1412
242,Drake,1407,Stella,1411
243,Kaiden,1407,Bethany,1404
244,Lukas,1407,Kendra,1402
245,Aden,1404,Nora,1385
246,Frank,1400,Piper,1384
247,Sawyer,1389,Haylee,1374
248,Marcos,1386,Monica,1362
249,Ronald,1373,Alaina,1361
250,Trey,1371,Kira,1360
251,Hudson,1370,Tessa,1351
