1,Jacob,35361,Emily,26539
2,Michael,33912,Hannah,21673
3,Matthew,30415,Alexis,19234
4,Joshua,27258,Sarah,19102
5,Nicholas,25638,Samantha,19036
6,Christopher,25603,Ashley,18136
7,Andrew,23854,Madison,18053
8,Joseph,23210,Taylor,16905
9,Daniel,22689,Jessica,16348
10,Tyler,22664,Elizabeth,15341
11,Brandon,21599,Alyssa,14035
12,Ryan,21011,Lauren,13911
13,Austin,20767,Kayla,13289
14,William,20708,Brianna,12414
15,John,20346,Megan,12225
16,David,20331,Victoria,11871
17,Zachary,19981,Emma,11728
18,Anthony,19470,Abigail,11681
19,James,18551,Rachel,11624
20,Justin,18275,Olivia,11254
21,Alexander,17416,Jennifer,10613
22,Jonathan,17062,Amanda,9742
23,Dylan,15979,Sydney,9648
24,Noah,14920,Morgan,9606
25,Christian,14777,Nicole,9515
26,Robert,14539,Jasmine,9351
27,Samuel,14032,Grace,9178
28,Kyle,13771,Destiny,9172
29,Benjamin,13660,Anna,9098
30,Jordan,13051,Julia,8751
31,Thomas,12791,Haley,8202
32,Nathan,12534,Alexandra,8164
33,Cameron,12435,Kaitlyn,8157
34,Kevin,12254,Natalie,8080
35,Jose,12152,Brittany,7942
36,Hunter,11485,Katherine,7933
37,Ethan,11442,Stephanie,7691
38,Aaron,9853,Rebecca,7428
39,Eric,9379,Maria,7029
40,Jason,9362,Allison,7025
41,Caleb,9279,Amber,6840
42,Logan,9135,Savannah,6805
43,Brian,8805,Danielle,6751
44,Adam,8223,Courtney,6557
45,Cody,7863,Mary,6372
46,Juan,7799,Gabrielle,6130
47,Steven,7688,Brooke,6067
48,Connor,7597,Jordan,5730
49,Timothy,7590,Sierra,5713
50,Charles,7524,Sara,5622
51,Isaiah,7499,Kimberly,5456
52,Jack,7383,Mackenzie,5425
53,Gabriel,7369,Sophia,5422
54,Jared,7276,Hailey,5369
55,Luis,7208,Katelyn,5309
56,Sean,7205,Michelle,5303
57,Evan,6850,Vanessa,5287
58,Alex,6826,Erin,5223
59,Carlos,6663,Andrea,5069
60,Elijah,6595,Isabella,5059
61,Richard,6502,Jenna,5043
62,Nathaniel,6464,Shelby,5017
63,Patrick,6444,Chloe,4965
64,Isaac,6402,Melissa,4830
65,Seth,6303,Bailey,4809
66,Trevor,6256,Makayla,4790
67,Luke,6136,Paige,4716
68,Devin,5970,Mariah,4645
69,Mark,5606,Kaylee,4578
70,Jesus,5568,Madeline,4571
71,Ian,5451,Caroline,4472
72,Mason,5451,Kelsey,4400
