1,Jacob,25830,Emily,23937
2,Michael,23812,Emma,20339
3,Joshua,23248,Madison,19566
4,Matthew,21467,Abigail,15749
5,Ethan,21309,Olivia,15691
6,Andrew,20727,Isabella,15183
7,Daniel,20208,Hannah,14845
8,Anthony,19378,Samantha,13636
9,Joseph,19210,Ava,13605
10,Christopher,19165,Ashley,13274
11,William,19050,Elizabeth,12729
12,Alexander,18117,Sophia,12671
13,David,18114,Alexis,11971
14,Ryan,17982,Grace,11861
15,Nicholas,17070,Sarah,11532
16,Tyler,16985,Alyssa,10889
17,James,16133,Mia,10843
18,John,15765,Natalie,10733
19,Jonathan,14436,Chloe,9593
20,Nathan,14356,Brianna,9362
21,Samuel,14251,Lauren,9247
22,Christian,14202,Anna,9101
23,Noah,13892,Ella,9062
24,Dylan,13773,Taylor,8671
25,Benjamin,13572,Kayla,8614
26,Logan,13468,Hailey,8589
27,Brandon,12943,Jessica,8111
28,Gabriel,12754,Victoria,7955
29,Zachary,12283,Jasmine,7866
30,Jose,12063,Sydney,7376
31,Elijah,11605,Julia,7085
32,Angel,10984,Destiny,6886
33,Kevin,10909,Morgan,6748
34,Jack,10903,Kaitlyn,6521
35,Caleb,10891,Savannah,6480
36,Justin,10510,Katherine,6390
37,Robert,10159,Alexandra,6317
38,Austin,10111,Rachel,6213
39,Evan,10105,Lily,6088
40,Thomas,10037,Kaylee,5865
41,Luke,10004,Megan,5856
42,Mason,9767,Jennifer,5836
43,Aidan,9758,Angelina,5809
44,Jackson,9579,Makayla,5723
45,Isaiah,9519,Allison,5634
46,Jordan,9394,Maria,5593
47,Gavin,9337,Brooke,5565
48,Connor,9319,Trinity,5449
49,Isaac,9120,Faith,5248
50,Aiden,9081,Lillian,5212
51,Jason,8611,Mackenzie,5193
52,Cameron,8570,Sofia,5161
53,Hunter,8509,Haley,5125
54,Jayden,8257,Riley,5124
55,Juan,8228,Gabrielle,5016
56,Charles,7926,Nicole,4987
57,Aaron,7802,Kylie,4965
58,Lucas,7574,Zoe,4960
