1,Jacob,30568,Emily,24463
2,Michael,28246,Madison,21773
3,Joshua,25986,Hannah,18819
4,Matthew,25151,Emma,16538
5,Ethan,22108,Alexis,15636
6,Andrew,22017,Ashley,15342
7,Joseph,21891,Abigail,15297
8,Christopher,21681,Sarah,14758
9,Nicholas,21389,Samantha,14662
10,Daniel,21315,Olivia,14630
11,William,20122,Elizabeth,14600
12,Anthony,19584,Alyssa,12844
13,David,18671,Lauren,12323
14,Tyler,18264,Isabella,12166
15,Alexander,17713,Grace,12056
16,Ryan,17659,Jessica,11913
17,John,17446,Brianna,11519
18,James,16957,Taylor,11467
19,Zachary,16622,Kayla,11310
20,Brandon,16274,Anna,10385
21,Jonathan,15509,Victoria,9782
22,Justin,14902,Megan,9209
23,Dylan,14819,Sydney,9034
24,Christian,14591,Rachel,8923
25,Samuel,14559,Chloe,8899
26,Austin,14537,Jasmine,8866
27,Benjamin,13478,Sophia,8664
28,Nathan,13220,Jennifer,8537
29,Logan,12971,Morgan,8432
30,Jose,12861,Natalie,8350
31,Noah,12066,Hailey,7991
32,Gabriel,12052,Kaitlyn,7980
33,Kevin,12043,Julia,7963
34,Robert,12024,Destiny,7801
35,Caleb,11657,Haley,7454
36,Thomas,11291,Katherine,7212
37,Jordan,11147,Nicole,6974
38,Hunter,11083,Alexandra,6936
39,Cameron,10336,Savannah,6580
40,Kyle,10062,Maria,6382
41,Elijah,10050,Mackenzie,6267
42,Jason,9954,Stephanie,6266
43,Aaron,9001,Mia,6257
44,Jack,8998,Allison,6240
45,Isaiah,8962,Jordan,6151
46,Luke,8692,Amanda,6133
47,Connor,8410,Jenna,5664
48,Isaac,8305,Faith,5524
49,Angel,8185,Makayla,5476
50,Jackson,8152,Paige,5467
51,Brian,8082,Mary,5460
52,Eric,7927,Brooke,5338
53,Mason,7878,Katelyn,5265
54,Juan,7817,Rebecca,5212
55,Adam,7749,Andrea,5117
56,Evan,7384,Madeline,5113
57,Luis,7377,Kaylee,4981
58,Charles,7207,Michelle,4949
59,Sean,7029,Sara,4938
60,Aidan,6952,Zoe,4886
61,Gavin,6951,Kylie,4832
62,Nathaniel,6812,Sierra,4805
63,Alex,6806,Kimberly,4789
64,Bryan,6615,Aaliyah,4778
65,Carlos,6586,Amber,4723
66,Jesus,6366,Gabrielle,4668
67,Ian,6361,Caroline,4655
68,Steven,6216,Vanessa,4453
69,Cole,6035,Alexa,4401
70,Timothy,6017,Trinity,4384
71,Cody,5934,Danielle,4204
72,Seth,5738,Erin,4144
73,Adrian,5681,Autumn,4103
74,Devin,5438,Angelina,3976
75,Lucas,5381,Shelby,3961
76,Blake,5357,Gabriella,3910
77,Richard,5317,Riley,3905
78,Julian,5223,Jada,3898
79,Patrick,5152,Lily,3834
80,Sebastian,5137,Melissa,3766
81,Trevor,5060,Jacqueline,3752
82,Chase,4858,Ava,3750
83,Dominic,4854,Angela,3711
84,Jared,4835,Bailey,3661
85,Antonio,4726,Isabel,3650
86,Jeremiah,4716,Jade,3630
87,Jaden,4648,Leah,3602
88,Xavier,4647,Courtney,3580
89,Miguel,4642,Ella,3560
90,Jesse,4430,Maya,3543
91,Garrett,4356,Leslie,3522
92,Alejandro,4355,Jocelyn,3521
93,Mark,4222,Ariana,3490
94,Owen,4188,Melanie,3483
95,Jeremy,4164,Claire,3405
96,Hayden,4141,Lillian,3396
97,Bryce,4067,Christina,3386
98,Diego,3977,Evelyn,3371
99,Riley,3959,Marissa,3318
100,Victor,3931,Audrey,3306
101,Jayden,3853,Catherine,3291
102,Jake,3790,Briana,3262
103,Tristan,3724,Katie,3225
104,Kenneth,3663,Breanna,3197
105,Carson,3599,Alexandria,3146
106,Marcus,3543,Laura,3143
107,Dakota,3485,Molly,3119
108,Carter,3480,Kathryn,3105
109,Jorge,3457,Angel,3097
110,Spencer,3448,Amy,3095
111,Kaleb,3446,Isabelle,3063
112,Tanner,3446,Sofia,3059
113,Liam,3381,Daniela,3026
114,Stephen,3347,Arianna,2964
115,Henry,3329,Ashanti,2945
116,Colin,3315,Gabriela,2915
117,Dalton,3282,Diana,2905
118,Paul,3257,Kelsey,2882
119,Edward,3242,Kelly,2852
120,Oscar,3233,Madelyn,2851
121,Wyatt,3232,Alicia,2818
122,Joel,3186,Lindsey,2815
123,Vincent,3186,Caitlin,2741
124,Brendan,3141,Mikayla,2738
125,Colby,3118,Jillian,2734
126,Parker,3097,Cassandra,2731
127,Grant,3076,Cheyenne,2711
128,Colton,3047,Alexia,2691
129,Maxwell,3036,Margaret,2674
130,Shane,3030,Mariah,2670
131,George,3016,Cassidy,2633
132,Jeffrey,2999,Avery,2588
133,Eduardo,2957,Lizbeth,2569
134,Peter,2867,Ana,2534
135,Aiden,2832,Sabrina,2530
136,Ivan,2811,Kennedy,2512
137,Nicolas,2810,Lydia,2500
138,Brayden,2809,Daisy,2456
139,Derek,2786,Amelia,2441
140,Gage,2746,Tiffany,2397
141,Francisco,2741,Skylar,2391
142,Landon,2723,Adriana,2383
143,Ricardo,2708,Mckenzie,2340
144,Travis,2702,Erica,2303
145,Jalen,2686,Mya,2281
146,Cristian,2685,Angelica,2273
147,Brady,2659,Miranda,2271
148,Collin,2656,Caitlyn,2266
149,Bradley,2644,Sophie,2245
150,Alan,2623,Karen,2222
151,Omar,2621,Summer,2213
152,Shawn,2615,Brooklyn,2209
153,Caden,2601,Gracie,2155
154,Josiah,2567,Crystal,2143
155,Preston,2515,Valerie,2104
156,Erik,2460,Kiara,2103
157,Andres,2438,Jordyn,2098
158,Javier,2435,Ashlyn,2077
159,Fernando,2423,Heather,2066
160,Devon,2394,Hope,2053
161,Alexis,2379,Kylee,2009
162,Cesar,2367,Alondra,1996
163,Damian,2345,Gianna,1984
164,Manuel,2325,Jamie,1969
165,Max,2319,Abby,1961
166,Jonah,2312,Erika,1959
167,Levi,2311,Karina,1959
168,Braden,2291,Naomi,1956
169,Gregory,2277,Bianca,1954
170,Mario,2263,Brittany,1936
171,Johnathan,2262,Juliana,1926
172,Nolan,2232,Veronica,1908
173,Micah,2224,Natalia,1882
174,Kaden,2220,Meghan,1862
175,Edgar,2195,Karla,1840
176,Raymond,2177,Cynthia,1831
177,Mitchell,2172,Mckenna,1795
178,Clayton,2160,Bethany,1792
179,Edwin,2145,Chelsea,1784
180,Trenton,2119,Monica,1778
181,Corey,2105,Delaney,1765
182,Erick,2052,Jasmin,1758
183,Wesley,2050,Payton,1758
184,Emmanuel,2032,Shannon,1757
185,Marco,2026,Julianna,1748
186,Scott,2026,Kristen,1715
187,Sergio,2020,Kyla,1705
188,Roberto,1993,Peyton,1702
189,Dustin,1982,Nevaeh,1698
190,Taylor,1964,Maggie,1697
191,Donovan,1963,Alejandra,1694
192,Martin,1959,Hayley,1670
193,Dawson,1953,Kate,1668
194,Hector,1941,Hanna,1652
195,Cooper,1931,Kendall,1642
196,Conner,1926,Aubrey,1641
197,Eli,1925,Valeria,1636
198,Brett,1867,Makenzie,1624
199,Harrison,1866,Reagan,1623
200,Ashton,1853,Ellie,1619
201,Dillon,1847,Rylee,1615
202,Giovanni,1841,Michaela,1614
203,Jakob,1836,Aliyah,1605
204,Abraham,1797,Charlotte,1602
205,Peyton,1764,Esmeralda,1598
206,Alec,1748,Carly,1590
207,Andy,1717,Diamond,1579
208,Cade,1715,Ruby,1579
209,Andre,1698,Jazmin,1573
210,Malachi,1672,Jayla,1570
211,Malik,1659,Rebekah,1570
212,Damien,1652,Sadie,1561
213,Trey,1610,Brenda,1550
214,Ty,1609,Desiree,1549
215,Jaylen,1598,Ariel,1548
216,Frank,1588,Nadia,1499
217,Drew,1575,Giselle,1478
218,Elias,1574,Julie,1468
219,Ruben,1571,Kaitlin,1456
220,Josue,1566,Addison,1455
221,Calvin,1560,Macy,1446
222,Skyler,1558,Adrianna,1445
223,Zane,1557,Kara,1402
224,Dominick,1555,Claudia,1396
225,Pedro,1554,Alana,1391
