1,Liam,18728,Emma,19738
2,Noah,18326,Olivia,18632
3,William,14904,Ava,15902
4,James,14232,Isabella,15100
5,Logan,13974,Sophia,14831
6,Benjamin,13733,Mia,13437
7,Mason,13502,Charlotte,12893
8,Elijah,13268,Amelia,11800
9,Oliver,13141,Evelyn,10675
10,Jacob,13106,Abigail,10551
11,Lucas,12951,Harper,10451
12,Michael,12579,Emily,9746
13,Alexander,12467,Elizabeth,8915
14,Ethan,12389,Avery,8186
15,Daniel,11640,Sofia,8134
16,Matthew,11611,Ella,8014
17,Aiden,11259,Madison,7847
18,Henry,10406,Scarlett,7679
19,Joseph,10360,Victoria,7267
20,Jackson,10356,Aria,7132
21,Samuel,10323,Grace,6991
22,Sebastian,10136,Chloe,6912
23,David,10124,Camila,6752
24,Carter,9753,Penelope,6639
25,Wyatt,9661,Riley,6343
26,Jayden,9495,Layla,6274
27,John,9434,Lillian,6132
28,Owen,9312,Nora,6036
29,Dylan,9268,Zoey,6026
30,Luke,9163,Mila,5941
31,Gabriel,9083,Aubrey,5891
32,Anthony,8802,Hannah,5872
33,Isaac,8796,Lily,5816
34,Grayson,8640,Addison,5593
35,Jack,8419,Eleanor,5519
36,Julian,8393,Natalie,5516
37,Levi,8367,Luna,5320
38,Christopher,8255,Savannah,5222
39,Joshua,8239,Brooklyn,5168
40,Andrew,8215,Leah,5159
41,Lincoln,8146,Zoe,5129
42,Mateo,7726,Stella,5038
43,Ryan,7652,Hazel,5004
44,Jaxon,7649,Ellie,4993
45,Nathan,7390,Paisley,4927
46,Aaron,7165,Audrey,4808
47,Isaiah,7165,Skylar,4706
48,Thomas,7131,Violet,4699
49,Charles,7130,Claire,4683
50,Caleb,7084,Bella,4611
51,Josiah,6976,Aurora,4573
52,Christian,6968,Lucy,4564
53,Hunter,6701,Anna,4520
54,Eli,6553,Samantha,4303
55,Jonathan,6471,Caroline,4270
56,Connor,6382,Genesis,4241
57,Landon,6326,Aaliyah,4160
58,Adrian,6203,Kennedy,4137
59,Asher,5991,Kinsley,4035
60,Cameron,5925,Allison,4017
61,Leo,5923,Maya,4008
62,Theodore,5911,Sarah,3986
63,Jeremiah,5815,Madelyn,3939
64,Hudson,5755,Adeline,3902
65,Robert,5507,Alexa,3883
66,Easton,5486,Ariana,3865
67,Nolan,5375,Elena,3863
68,Nicholas,5321,Gabriella,3862
69,Ezra,5290,Naomi,3823
