1,Jacob,22591,Emma,18809
2,Michael,20617,Isabella,18612
3,Ethan,20211,Emily,17429
4,Joshua,19200,Olivia,17078
5,Daniel,19001,Ava,17035
6,Alexander,18693,Madison,17027
7,Anthony,18391,Sophia,16081
8,William,18388,Abigail,15081
9,Christopher,17941,Elizabeth,12002
10,Matthew,17579,Chloe,11824
11,Jayden,17144,Samantha,11178
12,Andrew,16756,Addison,10759
13,Joseph,16571,Natalie,10199
14,David,16318,Mia,10168
15,Noah,15785,Alexis,9721
16,Aiden,15578,Alyssa,9635
17,James,15171,Hannah,9560
18,Ryan,14679,Ashley,9403
19,Logan,13848,Ella,9349
20,John,13314,Sarah,9042
21,Nathan,13253,Grace,9035
22,Elijah,13225,Taylor,8335
23,Christian,13056,Brianna,8258
24,Gabriel,13027,Lily,8119
25,Benjamin,12946,Hailey,7866
26,Jonathan,12883,Anna,7265
27,Samuel,12751,Victoria,7118
28,Tyler,12697,Kayla,6833
29,Nicholas,12520,Lillian,6808
30,Gavin,11743,Lauren,6449
31,Dylan,11699,Kaylee,6293
32,Jackson,11636,Allison,6239
33,Brandon,11469,Savannah,6122
34,Caleb,10569,Nevaeh,6101
35,Mason,10479,Gabriella,6025
36,Angel,10352,Sofia,5982
37,Isaac,10018,Makayla,5949
38,Evan,9922,Avery,5829
39,Jack,9893,Riley,5768
40,Jose,9817,Leah,5627
41,Kevin,9795,Julia,5616
42,Isaiah,9656,Aubrey,5563
43,Luke,9417,Jasmine,5523
44,Justin,9356,Audrey,5438
45,Landon,9352,Katherine,5346
46,Lucas,9322,Morgan,5334
47,Zachary,9226,Brooklyn,5310
48,Jordan,9086,Destiny,5308
49,Robert,8827,Sydney,5260
50,Aaron,8537,Alexa,5224
51,Brayden,8434,Kylie,5192
52,Thomas,8356,Brooke,5180
53,Cameron,8289,Kaitlyn,5115
54,Hunter,8034,Evelyn,5098
55,Austin,7984,Layla,4930
56,Adrian,7927,Madeline,4817
57,Connor,7813,Kimberly,4810
58,Owen,7795,Zoe,4781
59,Aidan,7698,Jessica,4735
60,Jason,7653,Peyton,4731
61,Julian,7456,Alexandra,4610
62,Wyatt,7307,Claire,4598
63,Charles,7283,Maria,4584
64,Luis,7132,Madelyn,4563
65,Carter,7062,Mackenzie,4472
66,Juan,7029,Arianna,4421
67,Chase,6999,Jocelyn,4370
68,Jeremiah,6579,Amelia,4346
69,Diego,6570,Angelina,4297
70,Brody,6298,Trinity,4272
71,Xavier,6280,Maya,4265
72,Adam,6092,Andrea,4259
73,Carlos,6047,Valeria,4205
74,Sebastian,6034,Rachel,4078
75,Liam,5978,Sophie,4063
76,Hayden,5944,Aaliyah,4039
77,Nathaniel,5850,Mariah,4034
78,Henry,5777,Vanessa,4030
79,Jesus,5756,Gabrielle,4024
80,Ian,5721,Katelyn,3974
81,Tristan,5656,Ariana,3910
82,Bryan,5504,Bailey,3899
83,Sean,5466,Camila,3847
84,Alex,5395,Jennifer,3791
85,Cole,5389,Melanie,3712
86,Eric,5375,Charlotte,3669
87,Brian,5257,Gianna,3666
88,Jaden,5187,Autumn,3660
89,Carson,5126,Paige,3643
90,Blake,5094,Faith,3626
91,Ayden,5055,Payton,3608
92,Cooper,5046,Sara,3589
93,Dominic,4957,Isabelle,3568
94,Brady,4814,Caroline,3540
95,Josiah,4772,Genesis,3520
96,Caden,4767,Mary,3497
97,Kyle,4702,Isabel,3487
98,Colton,4546,Zoey,3446
99,Eli,4514,Gracie,3424
100,Kaden,4500,Megan,3411
101,Miguel,4445,Mya,3338
102,Antonio,4373,Michelle,3336
103,Parker,4319,Haley,3335
104,Steven,4226,Molly,3321
105,Alejandro,4165,Stephanie,3317
106,Riley,4129,Nicole,3289
107,Timothy,4088,Jenna,3239
108,Richard,4056,Natalia,3239
109,Devin,4007,Sadie,3162
110,Jesse,3947,Jada,3155
111,Jake,3792,Serenity,3108
112,Victor,3780,Lucy,3068
113,Joel,3741,Ruby,3017
114,Colin,3728,Eva,2967
115,Kaleb,3707,Kennedy,2950
116,Levi,3689,Rylee,2933
117,Bryce,3661,Jayla,2924
