1,Michael,54386,Ashley,38452
2,Christopher,42461,Jessica,38354
3,Matthew,37736,Amanda,25033
4,Joshua,36216,Brittany,24977
5,Andrew,30535,Sarah,24635
6,Brandon,29620,Samantha,24408
7,Daniel,29146,Emily,21831
8,Tyler,28793,Stephanie,19672
9,James,28503,Elizabeth,19033
10,David,28409,Megan,17842
11,Joseph,27894,Jennifer,17819
12,Nicholas,27755,Lauren,17214
13,Ryan,27006,Kayla,16517
14,John,26241,Nicole,16323
15,Jacob,25661,Chelsea,16174
16,Zachary,24797,Rachel,15837
17,Robert,24088,Taylor,14949
18,Justin,23612,Danielle,14096
19,Anthony,23165,Amber,13916
20,William,23066,Rebecca,13111
21,Jonathan,21403,Courtney,12601
22,Kyle,20708,Victoria,11906
23,Alexander,20063,Kelsey,11714
24,Cody,19875,Melissa,11711
25,Kevin,19635,Michelle,11510
26,Eric,16136,Hannah,11491
27,Thomas,15282,Katherine,11148
28,Dylan,15062,Jasmine,10475
29,Steven,15038,Alexandra,10221
30,Aaron,14505,Alyssa,10164
31,Brian,14102,Heather,9724
32,Jordan,14029,Tiffany,9721
33,Benjamin,13452,Christina,9441
34,Timothy,12856,Shelby,9397
35,Christian,11953,Kimberly,8896
36,Adam,11901,Mary,8458
37,Jose,11820,Sara,8441
38,Austin,11452,Laura,8307
39,Patrick,11403,Andrea,8023
40,Samuel,11338,Alexis,7947
41,Richard,11326,Morgan,7788
42,Sean,11066,Kaitlyn,7477
43,Charles,10468,Brianna,7297
44,Nathan,10146,Erica,7131
45,Stephen,9306,Maria,7084
46,Jason,9240,Erin,7057
47,Jeremy,9042,Kelly,7011
48,Travis,8890,Allison,6901
49,Mark,8743,Anna,6846
50,Jesse,8560,Crystal,6599
51,Jeffrey,8472,Amy,6340
52,Taylor,8240,Cassandra,6310
53,Cameron,7353,Kristen,6252
54,Alex,7348,Katie,6110
55,Paul,6999,Vanessa,6079
56,Juan,6950,Haley,6039
57,Bryan,6834,Lindsey,5895
58,Dustin,6797,Olivia,5803
59,Kenneth,6731,Brooke,5771
60,Gregory,6493,Kathryn,5686
61,Scott,6448,Natalie,5583
62,Derek,6292,Caitlin,5392
63,Trevor,6191,Jordan,5366
64,Luis,6163,Paige,5302
65,Corey,6138,Katelyn,5290
66,Evan,6051,Shannon,5289
67,Jared,5865,Jenna,5090
68,Ian,5533,Brittney,5086
69,Carlos,5334,Angela,5078
70,Edward,5230,Julia,5021
71,Shawn,5152,Alicia,4908
72,Bradley,5096,Marissa,4872
73,Dillon,5060,Alexandria,4797
74,Caleb,5039,Mariah,4711
75,Devin,4970,Jamie,4703
76,Ethan,4905,Jacqueline,4689
77,Shane,4844,Monica,4587
78,Jesus,4820,Catherine,4533
79,Nathaniel,4687,Briana,4352
80,Connor,4605,Erika,4339
81,Peter,4595,Lindsay,4261
82,Marcus,4537,Christine,4148
83,Cory,4434,Molly,4136
84,Blake,4394,Gabrielle,4029
85,Antonio,4344,Whitney,4010
86,Gabriel,4335,Abigail,3987
87,Victor,4292,Ariel,3960
88,Garrett,4269,Lisa,3780
89,Logan,4223,Miranda,3695
90,Miguel,4168,Kristin,3596
91,Mitchell,4120,Meghan,3595
92,Vincent,4104,Cynthia,3549
93,Luke,4064,Kristina,3466
94,Seth,3911,Breanna,3451
95,George,3893,Veronica,3440
96,Adrian,3858,Leah,3430
97,Brett,3823,Bianca,3386
98,Erik,3816,Melanie,3352
99,Spencer,3695,Holly,3347
100,Joel,3662,Angelica,3322
101,Tanner,3641,Diana,3250
102,Keith,3629,Margaret,3241
103,Dakota,3612,April,3229
104,Raymond,3586,Emma,3209
105,Casey,3574,Caroline,3176
106,Lucas,3377,Julie,3169
107,Phillip,3375,Madison,3165
108,Chad,3356,Kathleen,3135
109,Jorge,3301,Casey,3007
110,Donald,3265,Brandi,2968
111,Wesley,3237,Patricia,2951
112,Ronald,3223,Sabrina,2947
113,Alejandro,3175,Kaitlin,2942
114,Angel,3049,Bethany,2930
