1,Michael,49550,Jessica,34988
2,Christopher,38228,Ashley,34850
3,Matthew,35769,Sarah,24251
4,Joshua,33578,Samantha,23668
5,Tyler,29796,Emily,23593
6,Brandon,28732,Brittany,21725
7,Daniel,28682,Taylor,21266
8,Nicholas,28105,Amanda,20810
9,Jacob,27482,Elizabeth,17555
10,Andrew,27316,Stephanie,17182
11,David,27026,Megan,16384
12,Joseph,27007,Lauren,16187
13,Ryan,26720,Nicole,16179
14,James,26249,Rachel,15971
15,Zachary,25535,Jennifer,15748
16,John,24989,Kayla,15448
17,Robert,22443,Amber,14064
18,William,22208,Danielle,12985
19,Anthony,21785,Victoria,12923
20,Justin,21538,Courtney,12575
21,Alexander,20522,Hannah,12504
22,Jonathan,19946,Rebecca,12318
23,Kyle,19450,Jasmine,12060
24,Cody,19151,Kelsey,11377
25,Kevin,19079,Chelsea,11290
26,Austin,17579,Alyssa,11030
27,Thomas,14862,Alexis,10831
28,Jordan,14753,Alexandra,10676
29,Eric,14541,Katherine,10506
30,Aaron,13828,Melissa,10222
31,Steven,13465,Michelle,10187
32,Dylan,12688,Brianna,8773
33,Benjamin,12679,Tiffany,8584
34,Brian,12544,Morgan,8571
35,Christian,11886,Christina,8286
36,Jose,11843,Shelby,8121
37,Samuel,11704,Mary,8119
38,Timothy,11635,Heather,8102
39,Adam,11530,Kimberly,7966
40,Richard,10227,Sara,7900
41,Nathan,10192,Allison,7727
42,Sean,10177,Haley,7616
43,Patrick,9856,Laura,7257
44,Charles,9855,Andrea,7235
45,Jason,8633,Maria,6971
46,Jeremy,8571,Kaitlyn,6956
47,Stephen,8367,Anna,6808
48,Jesse,8262,Erin,6716
49,Mark,8058,Erica,6413
50,Travis,7937,Olivia,6339
51,Taylor,7688,Kelly,6299
52,Alex,7637,Brooke,6161
53,Jeffrey,7536,Shannon,6070
54,Cameron,7088,Katelyn,5974
55,Juan,6895,Vanessa,5888
56,Paul,6479,Lindsey,5844
57,Connor,6451,Crystal,5828
58,Luis,6407,Jordan,5824
59,Dustin,6308,Marissa,5625
60,Kenneth,6275,Paige,5614
61,Bryan,6158,Kristen,5531
62,Evan,6087,Natalie,5482
63,Jared,6060,Katie,5455
64,Trevor,6008,Caitlin,5426
65,Gregory,5806,Amy,5422
66,Caleb,5781,Cassandra,5421
67,Derek,5756,Abigail,5184
68,Corey,5675,Kathryn,5089
69,Scott,5573,Alexandria,5026
70,Ian,5398,Jenna,4880
71,Devin,5355,Briana,4878
72,Carlos,5349,Julia,4659
73,Bradley,5133,Angela,4568
74,Marcus,5059,Jacqueline,4515
75,Nathaniel,4854,Catherine,4474
76,Logan,4843,Alicia,4431
77,Shawn,4814,Brittney,4420
78,Edward,4788,Madison,4383
79,Garrett,4711,Jamie,4255
80,Jesus,4680,Emma,4104
81,Mitchell,4582,Mariah,4090
82,Peter,4538,Whitney,4077
83,Blake,4505,Breanna,4027
84,Shane,4436,Gabrielle,4016
85,Dakota,4411,Erika,4011
